# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov 29 01:07:31 2023
#
# User preference: *
#
# CONSTRAINT:  where (sy_jmagstr in [8.5,9])
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandeperr1: Transit Depth Upper Unc. [%]
# COLUMN pl_trandeperr2: Transit Depth Lower Unc. [%]
# COLUMN pl_trandeplim:  Transit Depth Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurerr2: Transit Duration Lower Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_jmag:        J (2MASS) Magnitude
# COLUMN sy_jmagerr1:    J (2MASS) Magnitude Upper Unc
# COLUMN sy_jmagerr2:    J (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,default_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
Kepler-93 c,Kepler-93,1,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,1460.00000000,,,-1,,,,,,,,,,,,,954.00000,,,-1,,,,,,,,,,,,,,,,,,5669.00,75.00,-75.00,0,0.92,0.02,-0.02,0,0.91,0.06,-0.06,0,-0.180,0.100,-0.100,0,[Fe/H],,,,,4.47,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m40.35s,291.4181275,+38d40m20.32s,38.6723124,95.9115000,0.2217000,-0.2206000,8.7710000,0.0190000,-0.0190000,9.8624900,0.0003950,-0.0003950
Kepler-93 c,Kepler-93,0,<a refstr=DRESSING_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...800..135D/abstract target=ref>Dressing et al. 2015</a>,3650.00000000,,,-1,,,,,,,,,,,,,2701.55500,,,-1,,,,,,,,,,,,,,,,,,5655.00,157.36,-125.17,0,0.92,0.05,-0.05,0,1.00,0.14,-0.12,0,-0.150,0.100,-0.100,0,[M/H],-0.106,0.010,-0.013,0,4.51,0.07,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m40.35s,291.4181275,+38d40m20.32s,38.6723124,95.9115000,0.2217000,-0.2206000,8.7710000,0.0190000,-0.0190000,9.8624900,0.0003950,-0.0003950
TOI-1759 b,TOI-1759,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,18.85001110,0.00003720,-0.00003720,0,,,,,3.106,0.111,-0.111,0,0.277,0.010,-0.010,0,,,,,,,,,,,,,0.236000,0.008268,-0.008268,0,3.4070000,0.3070000,-0.3070000,0,,3960.00,157.00,-157.00,0,0.63,0.02,-0.02,0,,,,,,,,,,,,,,4.63,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h47m24.40s,326.8516615,+62d45m13.74s,62.7538164,40.0654000,0.0423000,-0.0423000,8.7710000,0.0430000,-0.0430000,10.8385000,0.0004310,-0.0004310
TOI-1759 b,TOI-1759,1,<a refstr=ESPINOZA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..133E/abstract target=ref>Espinoza et al. 2022</a>,18.85019000,0.00013000,-0.00013000,0,0.117700,0.003800,-0.003800,0,3.140,0.100,-0.100,0,0.280,0.009,-0.009,0,10.80000,1.50000,-1.50000,0,1.91000,0.32000,-0.32000,0,0.000000,,,0,,,,,3.2300000,0.1300000,-0.1300000,0,M0.0 V,4065.00,51.00,-51.00,0,0.60,0.01,-0.01,0,0.61,0.02,-0.02,0,0.050,0.160,-0.160,0,[Fe/H],-1.057,0.003,-0.003,0,4.65,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h47m24.40s,326.8516615,+62d45m13.74s,62.7538164,40.0654000,0.0423000,-0.0423000,8.7710000,0.0430000,-0.0430000,10.8385000,0.0004310,-0.0004310
TOI-1759 b,TOI-1759,0,<a refstr=MARTIOLI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220201259M/abstract target=ref>Martioli et al. 2022</a>,18.84997500,0.00000600,-0.00000600,0,0.117600,0.001300,-0.001300,0,3.060,0.220,-0.220,0,0.279,0.020,-0.020,0,6.80000,2.00000,-2.00000,0,1.30000,0.50000,-0.50000,0,0.000000,,,0,,,,,3.7000000,0.9000000,-0.9000000,0,,3972.00,40.00,-40.00,0,0.63,0.02,-0.02,0,0.61,0.02,-0.02,0,0.100,0.200,-0.200,0,[M/H],-1.051,0.051,-0.057,0,4.50,0.20,-0.20,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h47m24.40s,326.8516615,+62d45m13.74s,62.7538164,40.0654000,0.0423000,-0.0423000,8.7710000,0.0430000,-0.0430000,10.8385000,0.0004310,-0.0004310
CD Cet b,CD Cet,1,<a refstr=BAUER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..50B/abstract target=ref>Bauer et al. 2020</a>,2.29070000,0.00012000,-0.00012000,0,0.018500,0.001300,-0.001300,0,,,,,,,,,3.95000,0.42000,-0.43000,0,,,,,,,,,,,,,,,,,M5.0 V,3130.00,51.00,-51.00,0,0.17,0.01,-0.01,0,0.16,0.01,-0.01,0,0.130,0.160,-0.160,0,[Fe/H],-2.533,0.008,-0.008,0,4.93,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h13m24.72s,48.3530155,+04d46m30.68s,4.7751881,8.6071500,0.0065800,-0.0065800,8.7750000,0.0200000,-0.0200000,12.1232000,0.0010500,-0.0010500
TOI-1062 b,TOI-1062,1,<a refstr=OTEGI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A.105O/abstract target=ref>Otegi et al. 2021</a>,4.11296000,0.00150000,-0.00150000,0,0.052000,0.024000,-0.025000,0,2.265,0.096,-0.091,0,0.202,0.009,-0.008,0,10.15000,0.81000,-0.84000,0,4.85000,0.84000,-0.74000,0,0.177000,0.067000,-0.064000,0,,,,,,,,,G9 V,5328.00,56.00,-56.00,0,0.84,0.09,-0.09,0,0.94,0.02,-0.02,0,0.140,0.040,-0.040,0,[Fe/H],,,,,4.55,0.09,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h32m29.03s,38.1209678,-78d01m25.26s,-78.0236828,82.1733000,0.1635000,-0.1629000,8.7770000,0.0230000,-0.0230000,10.0008000,0.0003740,-0.0003740
TOI-1062 b,TOI-1062,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,4.11505760,0.00000560,-0.00000560,0,,,,,2.301,0.168,-0.168,0,0.205,0.015,-0.015,0,,,,,,,,,,,,,0.048700,0.005085,-0.005085,0,1.0800000,0.3230000,-0.3230000,0,,5394.00,185.00,-185.00,0,0.89,0.05,-0.05,0,,,,,,,,,,,,,,4.51,0.28,-0.28,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h32m29.03s,38.1209678,-78d01m25.26s,-78.0236828,82.1733000,0.1635000,-0.1629000,8.7770000,0.0230000,-0.0230000,10.0008000,0.0003740,-0.0003740
TOI-1062 c,TOI-1062,1,<a refstr=OTEGI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A.105O/abstract target=ref>Otegi et al. 2021</a>,7.97200000,0.01800000,-0.02400000,0,0.080000,0.013000,-0.012000,0,,,,,,,,,9.78000,1.26000,-1.18000,0,,,,,0.140000,0.073000,-0.069000,0,,,,,,,,,G9 V,5328.00,56.00,-56.00,0,0.84,0.09,-0.09,0,0.94,0.02,-0.02,0,0.140,0.040,-0.040,0,[Fe/H],,,,,4.55,0.09,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h32m29.03s,38.1209678,-78d01m25.26s,-78.0236828,82.1733000,0.1635000,-0.1629000,8.7770000,0.0230000,-0.0230000,10.0008000,0.0003740,-0.0003740
GJ 3470 b,GJ 3470,1,<a refstr=AWIPHAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.463.2574A/abstract target=ref>Awiphan et al. 2016</a>,3.33664960,0.00000390,-0.00000330,0,0.035500,0.001900,-0.001900,0,4.570,0.180,-0.180,0,0.408,0.016,-0.016,0,13.90000,1.50000,-1.50000,0,0.80000,0.13000,-0.13000,0,,,,,,,,,,,,,,3600.00,100.00,-100.00,0,0.55,0.02,-0.02,0,0.54,0.05,-0.04,0,0.200,0.100,-0.100,0,[Fe/H],,,,,4.70,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h59m05.64s,119.7735021,+15d23m28.35s,15.3912090,29.4214000,0.0508000,-0.0507000,8.7940000,0.0260000,-0.0260000,11.3537000,0.0012550,-0.0012550
GJ 3470 b,GJ 3470,0,<a refstr=DRAGOMIR_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...814..102D/abstract target=ref>Dragomir et al. 2015</a>,3.33664130,0.00000600,-0.00000600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9180800,0.0240000,-0.0237600,0,,3552.00,157.00,-157.00,0,0.50,0.01,-0.01,0,0.50,0.02,-0.02,0,,,,,,-1.446,0.093,-0.118,0,4.74,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h59m05.64s,119.7735021,+15d23m28.35s,15.3912090,29.4214000,0.0508000,-0.0507000,8.7940000,0.0260000,-0.0260000,11.3537000,0.0012550,-0.0012550
GJ 3470 b,GJ 3470,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,3.33668590,0.00002940,-0.00002940,0,,,,,4.363,0.132,-0.132,0,0.389,0.012,-0.012,0,,,,,,,,,,,,,0.653000,0.000015,-0.000015,0,1.7800000,0.1710000,-0.1710000,0,,3552.00,157.00,-157.00,0,0.50,0.01,-0.01,0,,,,,,,,,,,,,,4.74,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h59m05.64s,119.7735021,+15d23m28.35s,15.3912090,29.4214000,0.0508000,-0.0507000,8.7940000,0.0260000,-0.0260000,11.3537000,0.0012550,-0.0012550
GJ 3470 b,GJ 3470,0,<a refstr=KOSIAREK_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...97K/abstract target=ref>Kosiarek et al. 2019</a>,3.33664900,0.00008400,-0.00008100,0,,,,,3.880,0.320,-0.320,0,0.346,0.029,-0.029,0,12.58000,1.31000,-1.28000,0,0.93000,0.56000,-0.31000,0,0.114000,0.052000,-0.051000,0,,,,,1.9180800,0.0240000,-0.0237600,0,M1.5,3652.00,50.00,-50.00,0,0.48,0.04,-0.04,0,0.51,0.06,-0.06,0,0.200,0.100,-0.100,0,[Fe/H],-1.538,0.029,-0.031,0,4.66,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h59m05.64s,119.7735021,+15d23m28.35s,15.3912090,29.4214000,0.0508000,-0.0507000,8.7940000,0.0260000,-0.0260000,11.3537000,0.0012550,-0.0012550
GJ 3470 b,GJ 3470,0,<a refstr=BONFILS_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...546A..27B/abstract target=ref> Bonfils et al. 2012 </a>,3.33714000,0.00017000,-0.00017000,0,0.034800,0.001400,-0.001400,0,4.200,0.600,-0.600,0,0.370,0.050,-0.050,0,14.00000,1.70000,-1.70000,0,1.07000,0.43000,-0.43000,0,0.051000,,,1,0.520000,0.040000,-0.040000,0,,,,,M1.5,3600.00,200.00,-200.00,0,0.50,0.06,-0.06,0,0.54,0.07,-0.07,0,,,,,,-1.538,0.029,-0.031,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h59m05.64s,119.7735021,+15d23m28.35s,15.3912090,29.4214000,0.0508000,-0.0507000,8.7940000,0.0260000,-0.0260000,11.3537000,0.0012550,-0.0012550
GJ 3470 b,GJ 3470,0,<a refstr=DEMORY_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...768..154D/abstract target=ref>Demory et al. 2013</a>,3.33665000,0.00005000,-0.00005000,0,0.035570,0.000960,-0.001000,0,4.830,0.220,-0.210,0,0.431,0.020,-0.019,0,13.90000,1.50000,-1.40000,0,0.72000,0.13000,-0.12000,0,,,,,,,,,1.8984000,0.0120000,-0.0120000,0,,3600.00,100.00,-100.00,0,0.57,0.04,-0.03,0,0.54,0.05,-0.04,0,0.200,0.100,-0.100,0,[Fe/H],,,,,4.66,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h59m05.64s,119.7735021,+15d23m28.35s,15.3912090,29.4214000,0.0508000,-0.0507000,8.7940000,0.0260000,-0.0260000,11.3537000,0.0012550,-0.0012550
GJ 3470 b,GJ 3470,0,<a refstr=CROSSFIELD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A&A...559A..33C/abstract target=ref>Crossfield et al. 2013</a>,3.33666500,0.00000800,-0.00000800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552.00,157.00,-157.00,0,0.50,0.01,-0.01,0,0.50,0.02,-0.02,0,,,,,,-1.446,0.093,-0.118,0,4.74,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h59m05.64s,119.7735021,+15d23m28.35s,15.3912090,29.4214000,0.0508000,-0.0507000,8.7940000,0.0260000,-0.0260000,11.3537000,0.0012550,-0.0012550
GJ 3470 b,GJ 3470,0,<a refstr=FUKUI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...770...95F/abstract target=ref>Fukui et al. 2013</a>,3.33664900,0.00000500,-0.00000500,0,0.035960,0.000590,-0.000440,0,4.320,0.210,-0.100,0,0.385,0.019,-0.009,0,14.10000,1.30000,-1.30000,0,0.94000,0.12000,-0.12000,0,,,,,,,,,,,,,,,,,,0.53,0.02,-0.01,0,0.56,0.03,-0.02,0,,,,,,,,,,4.74,0.01,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h59m05.64s,119.7735021,+15d23m28.35s,15.3912090,29.4214000,0.0508000,-0.0507000,8.7940000,0.0260000,-0.0260000,11.3537000,0.0012550,-0.0012550
GJ 3470 b,GJ 3470,0,<a refstr=BIDDLE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.443.1810B/abstract target=ref> Biddle et al. 2014</a>,3.33664870,0.00000430,-0.00000330,0,0.031000,0.002800,-0.002800,0,3.880,0.320,-0.320,0,0.346,0.029,-0.029,0,13.73000,1.61000,-1.61000,0,1.18000,0.33000,-0.33000,0,0.017000,0.016000,-0.012000,0,,,,,,,,,,3652.00,50.00,-50.00,0,0.48,0.04,-0.04,0,0.51,0.06,-0.06,0,0.180,0.080,-0.080,0,[Fe/H],,,,,4.78,0.12,-0.12,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h59m05.64s,119.7735021,+15d23m28.35s,15.3912090,29.4214000,0.0508000,-0.0507000,8.7940000,0.0260000,-0.0260000,11.3537000,0.0012550,-0.0012550
GJ 3470 b,GJ 3470,0,<a refstr=NASCIMBENI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A&A...559A..32N/abstract target=ref>Nascimbeni et al. 2013</a>,3.33664900,0.00000200,-0.00000200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552.00,157.00,-157.00,0,0.50,0.01,-0.01,0,0.50,0.02,-0.02,0,,,,,,-1.446,0.093,-0.118,0,4.74,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h59m05.64s,119.7735021,+15d23m28.35s,15.3912090,29.4214000,0.0508000,-0.0507000,8.7940000,0.0260000,-0.0260000,11.3537000,0.0012550,-0.0012550
IC 4651 9122 b,IC 4651 9122,1,<a refstr=LE_ATILDE_O_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...620A.139L/abstract target=ref>Le&atilde;o et al. 2018</a>,734.00000000,8.10000000,-8.10000000,0,2.038000,0.039000,-0.039000,0,,,,,,,,,2002.32900,158.91500,-158.91500,0,,,,,0.180000,0.090000,-0.090000,0,,,,,,,,,,,,,,,,,,2.10,,,0,0.120,,,0,[Fe/H],,,,,2.52,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h24m50.07s,261.2086139,-49d56m56.15s,-49.9489317,859.3240000,31.9890000,-31.9890000,8.8010000,0.0240000,-0.0240000,10.5336000,0.0003020,-0.0003020
LHS 1815 b,LHS 1815,1,<a refstr=LUQUE__AMP__PALL_EACUTE__2022 href=https://ui.adsabs.harvard.edu/abs/2022Sci...377.1211L/abstract target=ref>Luque &amp; Pall&eacute; 2022</a>,3.81433400,0.00008400,-0.00008400,0,,,,,1.088,0.064,-0.064,0,0.097,0.006,-0.006,0,1.58000,0.64000,-0.60000,0,6.70000,3.10000,-2.70000,0,0.000000,,,0,,,,,,,,,M1,3643.00,142.00,-142.00,0,0.50,0.03,-0.03,0,0.50,0.01,-0.01,0,-0.120,0.090,-0.090,0,[Fe/H],-1.387,0.040,-0.045,0,4.77,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h04m21.60s,91.0899861,-55d18m41.54s,-55.3115376,29.8424000,0.0239000,-0.0239000,8.8010000,0.0240000,-0.0240000,11.2362000,0.0007080,-0.0007080
LHS 1815 b,LHS 1815,0,<a refstr=GAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..160G/abstract target=ref>Gan et al. 2020</a>,3.81433000,0.00003000,-0.00003000,0,0.040400,0.009400,-0.009400,0,1.088,0.064,-0.064,0,0.097,0.006,-0.006,0,8.70000,,,1,,,,,0.000000,,,0,,,,,,,,,M1,3643.00,142.00,-142.00,0,0.50,0.03,-0.03,0,0.50,0.01,-0.01,0,-0.120,0.090,-0.090,0,[Fe/H],-1.387,0.040,-0.045,0,4.77,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h04m21.60s,91.0899861,-55d18m41.54s,-55.3115376,29.8424000,0.0239000,-0.0239000,8.8010000,0.0240000,-0.0240000,11.2362000,0.0007080,-0.0007080
LHS 1815 b,LHS 1815,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,3.81429070,0.00000830,-0.00000970,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M1,3643.00,142.00,-142.00,0,0.50,0.03,-0.03,0,0.50,0.01,-0.01,0,-0.120,0.090,-0.090,0,[Fe/H],-1.387,0.040,-0.045,0,4.77,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h04m21.60s,91.0899861,-55d18m41.54s,-55.3115376,29.8424000,0.0239000,-0.0239000,8.8010000,0.0240000,-0.0240000,11.2362000,0.0007080,-0.0007080
LHS 1815 b,LHS 1815,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,3.81429355,0.00000637,-0.00000637,0,,,,,1.091,0.930,-0.930,0,0.097,0.083,-0.083,0,,,,,,,,,,,,,0.045562,0.002553,-0.002553,0,1.4037983,0.2800754,-0.2800754,0,,3625.00,69.00,-69.00,0,0.50,0.01,-0.01,0,,,,,,,,,,,,,,4.78,0.06,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h04m21.60s,91.0899861,-55d18m41.54s,-55.3115376,29.8424000,0.0239000,-0.0239000,8.8010000,0.0240000,-0.0240000,11.2362000,0.0007080,-0.0007080
